Product,Region,Vertical,Close Date,Distributor,Discount Level,Margin
Lift Supports,Brazil,Heavy Engineering,10/1/15,Nisizu,Gold,97
Clutches,United Kingdom,Heavy Engineering,1/1/15,Nisizu,Gold,29
Wiper Gears,Middle East,Defense,4/1/15,Nisizu,Gold,6
Brake Pads,Middle East,Defense,4/1/15,Nokemi,Gold,0
Ball Bearings,Brazil,Media,7/1/15,Nokemi,Silver,14
Ball Bearings,Western United States,Trucking,7/1/15,Nisizu,Gold,13
Planetary Gears,Western United States,Trucking,1/1/15,APPLIC IND,Gold,14
Hybrid Motors,Western United States,Trucking,10/1/15,Nokemi,Silver,8
Wheel Bearings,Western United States,Trucking,1/1/15,Nokemi,Gold,13
Wheel Bearings,Western United States,Chemicals,10/1/15,Nisizu,Silver,109
Alternators,Western United States,Chemicals,1/1/15,Nisizu,Silver,111
Ball Bearings,Western United States,Insurance,4/1/15,DIMAGO,Gold,1
Wheel Bearings,Western United States,Insurance,7/1/15,DIMAGO,Gold,0
Wheel Bearings,Western United States,Insurance,4/1/15,Nokemi,Gold,18
Clutches,Middle East,Defense,4/1/15,APPLIC IND,Gold,10
Planetary Gears,Middle East,Defense,7/1/15,APPLIC IND,Silver,7
Clutches,Germany,High Tech,4/1/15,Nisizu,Gold,100
Brakes,Germany,High Tech,7/1/15,Nokemi,Gold,20
Brakes,Germany,High Tech,10/1/15,Nokemi,Silver,81
Brakes,Latin America,Banking,1/1/15,Nokemi,Gold,74
Brakes,Italy,Industrial Machinery and Components,7/1/15,Nisizu,Silver,110
Clutches,Middle East,Public Sector,4/1/15,BDINC,Gold,5
Ball Bearings,Middle East,Public Sector,4/1/15,Nokemi,Silver,6
Clutches,Middle East,Public Sector,7/1/15,Nokemi,Gold,8
Wiper Gears,United Kingdom,Trucking,10/1/15,Nokemi,Silver,14
Wheel Bearings,France,Defense,1/1/15,Nokemi,Gold,5
Brakes,France,Defense,4/1/15,Nokemi,Gold,12
Wheel Bearings,France,Defense,7/1/15,Nokemi,Gold,79
Wheel Bearings,United Kingdom,Banking,10/1/15,Nokemi,Gold,115
Wheel Bearings,United Kingdom,Banking,1/1/15,Nokemi,Silver,120
Wheel Bearings,United Kingdom,Banking,4/1/15,Nokemi,Gold,105
Wheel Bearings,United Kingdom,Banking,7/1/15,Nokemi,Silver,76
Wheel Bearings,South East Asia,Media,10/1/15,Nokemi,Gold,110
Rotor Screws,Latin America,Public Sector,1/1/15,Nokemi,Gold,108
Alternators,Latin America,Public Sector,4/1/15,Nokemi,Gold,22
Rotor Screws,Middle East,Media,10/1/15,Nisizu,Gold,0
Wheel Bearings,Middle East,Media,1/1/15,Nisizu,Gold,98
Rotor Screws,Middle East,Media,4/1/15,Nisizu,Gold,3
Ball Bearings,Middle East,Media,7/1/15,Nisizu,Gold,40
Clutches,Middle East,Media,10/1/15,Nisizu,Gold,14
Planetary Gears,Middle East,Media,1/1/15,Nisizu,Gold,2
Brakes,India,Retail,7/1/15,Nokemi,Gold,0
Ball Bearings,India,Retail,4/1/15,Nisizu,Gold,2
Wheel Bearings,India,Retail,10/1/15,Nokemi,Gold,0
Wheel Bearings,India,Retail,1/1/15,Nokemi,Silver,26
Ball Bearings,Germany,Consumer Products,4/1/15,Nokemi,Silver,2
Lift Supports,Western United States,Wholesale Distribution,7/1/15,Nokemi,Gold,18
Rotor Screws,United Kingdom,Manufacturing,7/1/15,Nisizu,Gold,101
Rotor Screws,United Kingdom,Manufacturing,10/1/15,Nokemi,Silver,2
Ball Bearings,India,Manufacturing,10/1/15,DIMAGO,Gold,11
Ball Bearings,India,Automotive,10/1/15,Nisizu,Gold,23
Ball Bearings,India,Automotive,7/1/15,BDINC,Silver,2
Wheel Bearings,Middle East,Banking,1/1/15,Nokemi,Gold,27
Hybrid Motors,Middle East,Consumer Products,10/1/15,BDINC,Gold,0
Ball Bearings,Middle East,Consumer Products,1/1/15,BDINC,Gold,9
Clutches,Middle East,Consumer Products,4/1/15,BDINC,Silver,7
Hybrid Motors,Middle East,Consumer Products,7/1/15,BDINC,Gold,17
Clutches,Middle East,Consumer Products,10/1/15,BDINC,Gold,9
Brakes,France,Defense,4/1/15,Nokemi,Silver,9
Brake Pads,Germany,Utilities,7/1/15,Nokemi,Gold,6
Wheel Bearings,Germany,Insurance,10/1/15,Nokemi,Silver,23
Brakes,Germany,Manufacturing,1/1/15,Nisizu,Gold,94
Wheel Bearings,Germany,Manufacturing,4/1/15,Nisizu,Gold,86
Wiper Gears,Germany,Manufacturing,7/1/15,Nisizu,Gold,99
Brakes,Germany,Manufacturing,10/1/15,Nisizu,Silver,26
Wheel Bearings,Germany,Manufacturing,1/1/15,Nisizu,Silver,2
Wiper Gears,Germany,Manufacturing,4/1/15,Nisizu,Gold,31
Belt drives,Western United States,Manufacturing,7/1/15,Nisizu,Gold,9
Belt drives,Western United States,Manufacturing,10/1/15,Nisizu,Silver,15
Hybrid Motors,Middle East,Wholesale Distribution,1/1/15,Nokemi,Gold,19
Brake Pads,Middle East,Wholesale Distribution,1/1/15,Nisizu,Gold,5
Wheel Bearings,Middle East,Wholesale Distribution,4/1/15,Nisizu,Gold,25
Brake Pads,Middle East,Wholesale Distribution,7/1/15,Nisizu,Gold,8
Ball Bearings,Middle East,Wholesale Distribution,10/1/15,Nisizu,Gold,11
Wheel Bearings,Middle East,Wholesale Distribution,4/1/15,Nokemi,Gold,94
Wheel Bearings,Middle East,Wholesale Distribution,7/1/15,Nokemi,Gold,5
Clutches,Middle East,Wholesale Distribution,10/1/15,Nokemi,Gold,16
Ball Bearings,Western United States,Defense,1/1/15,Nisizu,Gold,84
Belt drives,South East Asia,Retail,4/1/15,Nisizu,Silver,18
Belt drives,South East Asia,Retail,7/1/15,Nisizu,Silver,14
Brakes,Western United States,Wholesale Distribution,1/1/15,Nokemi,Gold,1
Brakes,Western United States,Wholesale Distribution,4/1/15,Nokemi,Gold,97
Brake Pads,Japan,Chemicals,7/1/15,Nokemi,Gold,17
Clutches,Japan,Chemicals,10/1/15,Nisizu,Gold,4
Clutches,Brazil,Public Sector,1/1/15,BDINC,Gold,4
Clutches,Brazil,Public Sector,10/1/15,Nokemi,Gold,7
Planetary Gears,Brazil,Public Sector,1/1/15,Nokemi,Gold,22
Wheel Bearings,Western United States,Banking,4/1/15,Nokemi,Silver,22
Brakes,Western United States,Wholesale Distribution,7/1/15,Nokemi,Gold,92
Alternators,Western United States,Consumer Products,10/1/15,Nokemi,Gold,12
Wheel Bearings,India,Banking,1/1/15,Nokemi,Gold,22
Rotor Screws,Italy,Consumer Products,4/1/15,Nokemi,Silver,16
Clutches,Italy,Consumer Products,7/1/15,Nokemi,Silver,11
Rotor Screws,Italy,Consumer Products,10/1/15,Nokemi,Silver,95
Ball Bearings,France,Industrial Machinery and Components,4/1/15,BERLIN & DRIVE,Gold,9
Ball Bearings,India,Media,4/1/15,BDINC,Gold,4
Wiper Gears,United Kingdom,Utilities,1/1/15,Nokemi,Silver,6
Wiper Gears,Brazil,Defense,1/1/15,Nisizu,Gold,18
Wheel Bearings,Brazil,Defense,4/1/15,Nokemi,Gold,14
Alternators,Brazil,Defense,7/1/15,Nokemi,Silver,125
Ball Bearings,Brazil,Defense,10/1/15,Nokemi,Gold,82
Brake Pads,Brazil,Defense,1/1/15,Nokemi,Gold,1
Alternators,Brazil,Defense,4/1/15,Nokemi,Gold,16
Ball Bearings,Brazil,Manufacturing,7/1/15,Nokemi,Gold,106
Lift Supports,Brazil,Manufacturing,10/1/15,Nokemi,Gold,22
Ball Bearings,Brazil,Manufacturing,1/1/15,Nokemi,Gold,93
Wheel Bearings,United Kingdom,Automotive,4/1/15,Nokemi,Gold,12
Ball Bearings,United Kingdom,Automotive,7/1/15,Nokemi,Gold,12
Brakes,Latin America,Manufacturing,10/1/15,Nokemi,Gold,5
Wheel Bearings,Latin America,Banking,1/1/15,Nokemi,Gold,13
Ball Bearings,Latin America,Banking,4/1/15,Nokemi,Gold,13
Wheel Bearings,Latin America,Banking,7/1/15,Nokemi,Gold,12
Wheel Bearings,Latin America,Banking,10/1/15,Nokemi,Gold,6
Rotor Screws,United Kingdom,Media,4/1/15,Nisizu,Gold,23
Hybrid Motors,United Kingdom,Media,1/1/15,Nokemi,Gold,10
Planetary Gears,United Kingdom,Media,7/1/15,Nisizu,Gold,9
Lift Supports,United Kingdom,Media,4/1/15,Nokemi,Gold,7
Hybrid Motors,Western United States,Healthcare,7/1/15,Nokemi,Gold,2
Belt drives,India,Defense,10/1/15,Nisizu,Gold,84
Wheel Bearings,South East Asia,Consumer Products,10/1/15,Nokemi,Gold,6
Wheel Bearings,United Kingdom,Banking,1/1/15,Nokemi,Gold,12
Wiper Gears,United Kingdom,Banking,1/1/15,Nisizu,Gold,5
Wheel Bearings,United Kingdom,Banking,4/1/15,Nokemi,Gold,15
Wheel Bearings,United Kingdom,Banking,7/1/15,Nokemi,Silver,15
Brakes,Africa,Banking,10/1/15,Nokemi,Gold,28
Brake Pads,Middle East,Wholesale Distribution,7/1/15,BERLIN & DRIVE,Gold,3
Wheel Bearings,Japan,Wholesale Distribution,1/1/15,Nokemi,Silver,24
Wheel Bearings,Africa,Manufacturing,4/1/15,Nokemi,Gold,27
Wheel Bearings,Brazil,Public Sector,7/1/15,Nokemi,Silver,13
Clutches,Brazil,Public Sector,10/1/15,Nokemi,Gold,26
Clutches,United Kingdom,Healthcare,4/1/15,Nisizu,Gold,1
Belt drives,South East Asia,Banking,7/1/15,Nisizu,Gold,26
Belt drives,South East Asia,Defense,10/1/15,Nisizu,Silver,4
Wheel Bearings,Africa,Utilities,1/1/15,Nokemi,Silver,109
Planetary Gears,United Kingdom,Manufacturing,4/1/15,Nokemi,Silver,6
Planetary Gears,United Kingdom,Manufacturing,7/1/15,Nokemi,Gold,26
Planetary Gears,United Kingdom,Manufacturing,10/1/15,Nokemi,Gold,39
Planetary Gears,United Kingdom,Manufacturing,1/1/15,Nokemi,Gold,0
Ball Bearings,United Kingdom,Manufacturing,4/1/15,Nokemi,Gold,9
Wheel Bearings,Western United States,Banking,7/1/15,Nokemi,Gold,7
Rotor Screws,Western United States,Banking,10/1/15,Nokemi,Gold,5
Lift Supports,Western United States,Banking,1/1/15,Nokemi,Silver,26
Ball Bearings,Western United States,Manufacturing,1/1/15,Nisizu,Gold,16
Wheel Bearings,Western United States,Manufacturing,10/1/15,BERLIN & DRIVE,Silver,21
Ball Bearings,Western United States,Manufacturing,1/1/15,BERLIN & DRIVE,Gold,10
Wheel Bearings,Germany,Insurance,4/1/15,Nokemi,Gold,11
Alternators,Germany,Insurance,7/1/15,Nokemi,Gold,13
Wheel Bearings,Germany,Insurance,10/1/15,Nokemi,Gold,6
Wiper Gears,Germany,Insurance,1/1/15,Nokemi,Gold,17
Clutches,Germany,Insurance,4/1/15,Nokemi,Gold,7
Planetary Gears,Germany,Insurance,7/1/15,Nokemi,Gold,22
Wheel Bearings,Germany,Insurance,10/1/15,Nokemi,Gold,108
Wiper Gears,Germany,Insurance,1/1/15,Nokemi,Gold,12
Alternators,Germany,Insurance,4/1/15,Nokemi,Gold,114
Alternators,Germany,Insurance,7/1/15,Nokemi,Gold,2
Ball Bearings,South East Asia,Life Sciences,4/1/15,Nisizu,Silver,106
Wiper Gears,United Kingdom,Retail,10/1/15,Nokemi,Gold,13
Rotor Screws,Germany,Media,7/1/15,Nisizu,Gold,12
Brake Pads,Western United States,Utilities,10/1/15,Nisizu,Gold,9
Wheel Bearings,Western United States,Utilities,1/1/15,DIMAGO,Silver,12
Ball Bearings,Western United States,Utilities,1/1/15,Nisizu,Silver,12
Wheel Bearings,Western United States,Utilities,1/1/15,Nokemi,Gold,3
Hybrid Motors,Western United States,Utilities,4/1/15,Nokemi,Gold,5
Brakes,South East Asia,Heavy Engineering,7/1/15,Nokemi,Gold,0
Clutches,South East Asia,Heavy Engineering,10/1/15,Nokemi,Gold,7
Ball Bearings,South East Asia,Heavy Engineering,4/1/15,Nisizu,Silver,6
Clutches,South East Asia,Heavy Engineering,7/1/15,Nisizu,Silver,29
Wheel Bearings,France,Wholesale Distribution,1/1/15,Nokemi,Silver,21
Rotor Screws,Germany,Retail,4/1/15,Nokemi,Gold,1
Wiper Gears,Japan,Trucking,7/1/15,BDINC,Gold,72
Alternators,Japan,Trucking,10/1/15,Nisizu,Gold,26
Ball Bearings,Japan,Trucking,4/1/15,DIMAGO,Silver,38
Hybrid Motors,Africa,Media,7/1/15,Nokemi,Gold,8
Wheel Bearings,South East Asia,Chemicals,1/1/15,Nisizu,Gold,25
Alternators,South East Asia,Chemicals,4/1/15,Nisizu,Gold,2
Ball Bearings,South East Asia,Heavy Engineering,7/1/15,Nisizu,Gold,1
Planetary Gears,South East Asia,Heavy Engineering,10/1/15,Nisizu,Gold,27
Wheel Bearings,South East Asia,Chemicals,10/1/15,Nokemi,Gold,6
Lift Supports,South East Asia,Chemicals,1/1/15,Nokemi,Silver,3
Clutches,South East Asia,Media,1/1/15,Nisizu,Silver,2
Wheel Bearings,South East Asia,Retail,4/1/15,Nokemi,Gold,106
Lift Supports,United Kingdom,Life Sciences,7/1/15,DIMAGO,Gold,19
Hybrid Motors,United Kingdom,Life Sciences,7/1/15,Nokemi,Silver,3
Brake Pads,United Kingdom,Life Sciences,10/1/15,Nokemi,Gold,16
Brake Pads,United Kingdom,Life Sciences,4/1/15,Nisizu,Gold,10
Hybrid Motors,United Kingdom,Life Sciences,1/1/15,Nokemi,Silver,22
Wheel Bearings,United Kingdom,Life Sciences,4/1/15,Nokemi,Gold,6
Wiper Gears,United Kingdom,Life Sciences,7/1/15,Nokemi,Gold,12
Ball Bearings,United Kingdom,Life Sciences,10/1/15,BDINC,Silver,14
Wiper Gears,United Kingdom,Life Sciences,7/1/15,Nisizu,Silver,119
Alternators,United Kingdom,Life Sciences,10/1/15,Nokemi,Gold,13
Ball Bearings,United Kingdom,Life Sciences,1/1/15,BDINC,Gold,3
Wiper Gears,United Kingdom,Life Sciences,1/1/15,Nokemi,Silver,94
Hybrid Motors,United Kingdom,Life Sciences,4/1/15,Nokemi,Silver,107
Lift Supports,United Kingdom,Life Sciences,7/1/15,Nokemi,Silver,117
Ball Bearings,United Kingdom,Life Sciences,10/1/15,Nokemi,Gold,97
Planetary Gears,United Kingdom,Life Sciences,1/1/15,Nokemi,Silver,108
Planetary Gears,United Kingdom,Life Sciences,4/1/15,Nokemi,Gold,100
Ball Bearings,United Kingdom,Life Sciences,10/1/15,Nisizu,Silver,12
Ball Bearings,United Kingdom,Life Sciences,1/1/15,Nisizu,Silver,0
Alternators,United Kingdom,Life Sciences,7/1/15,Nokemi,Gold,0
Ball Bearings,Italy,Defense,4/1/15,Nisizu,Gold,110
Brakes,South East Asia,Consumer Products,7/1/15,Nisizu,Gold,101
Ball Bearings,Germany,Chemicals,10/1/15,Nisizu,Silver,81
Ball Bearings,Germany,Chemicals,1/1/15,Nisizu,Silver,108
Ball Bearings,Germany,Chemicals,4/1/15,Nisizu,Silver,35
Wheel Bearings,India,Automotive,10/1/15,Nokemi,Gold,34
Alternators,Western United States,Manufacturing,1/1/15,Nokemi,Gold,1
Alternators,United Kingdom,Wholesale Distribution,7/1/15,Nisizu,Gold,3
Wheel Bearings,Japan,Industrial Machinery and Components,4/1/15,Nokemi,Gold,13
Wheel Bearings,Latin America,Trucking,7/1/15,Nokemi,Gold,10
Rotor Screws,France,Insurance,10/1/15,Nokemi,Silver,8
Ball Bearings,United Kingdom,Consumer Products,1/1/15,Nokemi,Silver,1
Clutches,United Kingdom,Consumer Products,4/1/15,Nokemi,Silver,28
Wheel Bearings,Latin America,Insurance,7/1/15,Nokemi,Silver,30
Wheel Bearings,United Kingdom,Trucking,10/1/15,Nokemi,Gold,9
Wheel Bearings,United Kingdom,Trucking,1/1/15,Nokemi,Silver,117
Brake Pads,United Kingdom,Trucking,4/1/15,Nokemi,Silver,120
Lift Supports,United Kingdom,Trucking,7/1/15,Nokemi,Silver,96
Ball Bearings,United Kingdom,Trucking,10/1/15,Nokemi,Gold,87
Clutches,United Kingdom,Trucking,1/1/15,Nokemi,Gold,117
Planetary Gears,United Kingdom,Trucking,4/1/15,Nokemi,Silver,102
Wiper Gears,United Kingdom,Trucking,10/1/15,Nisizu,Silver,99
Lift Supports,United Kingdom,Trucking,7/1/15,Nokemi,Gold,11
Brakes,Latin America,Oil and Gas,10/1/15,Nokemi,Gold,119
Ball Bearings,Brazil,Automotive,1/1/15,Nisizu,Gold,18
Ball Bearings,Latin America,Wholesale Distribution,4/1/15,BERLIN & DRIVE,Gold,9
Clutches,Latin America,Wholesale Distribution,7/1/15,BERLIN & DRIVE,Gold,0
Planetary Gears,South East Asia,Utilities,4/1/15,Nisizu,Gold,11
Wheel Bearings,United Kingdom,Public Sector,1/1/15,Nokemi,Gold,0
Lift Supports,United Kingdom,Media,10/1/15,BERLIN & DRIVE,Silver,18
Clutches,South East Asia,Wholesale Distribution,7/1/15,Nisizu,Gold,108
Ball Bearings,South East Asia,Banking,4/1/15,BDINC,Gold,13
Clutches,South East Asia,Banking,7/1/15,BDINC,Gold,1
Planetary Gears,South East Asia,Banking,10/1/15,BDINC,Gold,5
Clutches,South East Asia,Automotive,4/1/15,Nokemi,Silver,9
Brakes,Western United States,Retail,10/1/15,Nisizu,Gold,18
Wheel Bearings,France,Public Sector,1/1/15,Nisizu,Gold,16
Wiper Gears,France,Public Sector,4/1/15,Nisizu,Gold,2
Wheel Bearings,Italy,Oil and Gas,7/1/15,Nokemi,Gold,110
Wheel Bearings,Italy,Oil and Gas,10/1/15,Nokemi,Gold,97
Brake Pads,South East Asia,Utilities,1/1/15,Nokemi,Gold,38
Wheel Bearings,Western United States,Manufacturing,4/1/15,Nokemi,Silver,11
Lift Supports,Germany,Media,7/1/15,Nokemi,Gold,123
Ball Bearings,Germany,Media,10/1/15,Nokemi,Gold,92
Wheel Bearings,Western United States,High Tech,1/1/15,Nokemi,Gold,6
Ball Bearings,Western United States,Media,4/1/15,Nokemi,Gold,5
Planetary Gears,Western United States,Media,7/1/15,Nokemi,Gold,10
Wheel Bearings,United Kingdom,Public Sector,10/1/15,Nokemi,Gold,3
Brake Pads,Western United States,Manufacturing,1/1/15,Nokemi,Silver,39
Ball Bearings,Brazil,Media,4/1/15,Nokemi,Silver,30
Clutches,Brazil,Media,7/1/15,Nisizu,Gold,102
Brakes,Western United States,Chemicals,7/1/15,Nokemi,Gold,26
Wiper Gears,Latin America,Media,10/1/15,Nisizu,Gold,2
Rotor Screws,Latin America,Media,1/1/15,Nisizu,Gold,108
Wiper Gears,Latin America,Media,10/1/15,Nokemi,Gold,5
Brakes,Latin America,Media,1/1/15,Nokemi,Silver,3
Wheel Bearings,United Kingdom,Healthcare,4/1/15,Nokemi,Gold,10
Wheel Bearings,United Kingdom,Healthcare,7/1/15,Nokemi,Gold,9
Wiper Gears,France,Retail,4/1/15,Nisizu,Gold,2
Brakes,France,Public Sector,10/1/15,Nokemi,Silver,3
Clutches,Middle East,Wholesale Distribution,7/1/15,Nisizu,Gold,74
Rotor Screws,Africa,Defense,1/1/15,BDINC,Silver,29
Lift Supports,Africa,Defense,4/1/15,BDINC,Silver,9
Clutches,Africa,Defense,7/1/15,BDINC,Gold,25
Wheel Bearings,Western United States,Insurance,1/1/15,Nokemi,Gold,15
Wheel Bearings,Western United States,Insurance,4/1/15,Nokemi,Silver,16
Rotor Screws,Latin America,Defense,10/1/15,Nisizu,Gold,28
Rotor Screws,Latin America,Defense,1/1/15,Nisizu,Gold,2
Rotor Screws,Latin America,Defense,4/1/15,Nisizu,Gold,110
Rotor Screws,United Kingdom,Banking,7/1/15,Nisizu,Gold,79
Ball Bearings,South East Asia,Retail,7/1/15,Nokemi,Gold,0
Alternators,Middle East,Defense,10/1/15,Nisizu,Gold,11
Wheel Bearings,Africa,Heavy Engineering,10/1/15,DIMAGO,Gold,9
Ball Bearings,Africa,Heavy Engineering,1/1/15,DIMAGO,Gold,0
Wheel Bearings,Africa,Public Sector,10/1/15,Nokemi,Gold,7
Brakes,Middle East,Consumer Products,1/1/15,Nokemi,Gold,77
Hybrid Motors,Middle East,Consumer Products,4/1/15,Nokemi,Silver,86
Clutches,Middle East,Public Sector,10/1/15,BDINC,Gold,25
Planetary Gears,Middle East,Public Sector,1/1/15,BDINC,Gold,12
Ball Bearings,Middle East,Consumer Products,1/1/15,Nisizu,Silver,15
Belt drives,Middle East,Consumer Products,4/1/15,Nisizu,Silver,93
Wiper Gears,Africa,Media,4/1/15,BDINC,Gold,10
Brake Pads,Africa,Media,4/1/15,DIMAGO,Silver,3
Ball Bearings,Africa,Media,7/1/15,Nisizu,Gold,7
Hybrid Motors,Africa,Media,7/1/15,Nokemi,Silver,20
Planetary Gears,Africa,Media,10/1/15,Nisizu,Silver,0
Ball Bearings,Africa,Media,1/1/15,Nisizu,Silver,15
Ball Bearings,Africa,Media,4/1/15,Nisizu,Silver,91
Clutches,Africa,Media,7/1/15,Nisizu,Gold,92
Wiper Gears,Africa,Media,7/1/15,BDINC,Gold,105
Ball Bearings,Africa,Media,10/1/15,BDINC,Silver,108
Planetary Gears,Africa,Media,1/1/15,BDINC,Gold,112
Ball Bearings,Africa,Media,10/1/15,Nokemi,Gold,110
Ball Bearings,Africa,Media,1/1/15,Nokemi,Silver,91
Clutches,Africa,Media,4/1/15,Nokemi,Gold,85
Wheel Bearings,France,Manufacturing,7/1/15,DIMAGO,Gold,16
Rotor Screws,Latin America,Wholesale Distribution,7/1/15,Nokemi,Gold,47
Brakes,Latin America,Utilities,10/1/15,Nokemi,Gold,6
Brakes,Latin America,Utilities,10/1/15,Nisizu,Gold,116
Brakes,Western United States,Wholesale Distribution,1/1/15,Nokemi,Gold,13
Belt drives,Italy,Industrial Machinery and Components,4/1/15,Nokemi,Gold,130
Ball Bearings,Germany,Retail,1/1/15,Nisizu,Gold,3
Brakes,Japan,Media,7/1/15,Nokemi,Gold,13
Clutches,Brazil,Public Sector,4/1/15,Nisizu,Gold,9
Clutches,Brazil,Public Sector,7/1/15,Nisizu,Gold,45
Brakes,Italy,High Tech,10/1/15,Nokemi,Silver,17
Brakes,Italy,High Tech,1/1/15,Nokemi,Silver,0
Wheel Bearings,France,Banking,4/1/15,Nokemi,Gold,99
Wheel Bearings,France,Banking,7/1/15,Nokemi,Gold,95
Brakes,France,Wholesale Distribution,10/1/15,DIMAGO,Gold,36
Brakes,France,Wholesale Distribution,1/1/15,DIMAGO,Silver,98
Wiper Gears,France,Wholesale Distribution,4/1/15,DIMAGO,Gold,105
Rotor Screws,United Kingdom,Manufacturing,10/1/15,Nokemi,Gold,9
Ball Bearings,United Kingdom,Manufacturing,1/1/15,Nokemi,Silver,6
Brakes,Western United States,Consumer Products,4/1/15,Nokemi,Gold,18
Ball Bearings,Western United States,Consumer Products,7/1/15,Nokemi,Gold,17
Ball Bearings,Western United States,Consumer Products,10/1/15,Nokemi,Gold,128
Belt drives,Germany,Wholesale Distribution,10/1/15,Nisizu,Gold,88
Ball Bearings,Middle East,Banking,1/1/15,BERLIN & DRIVE,Gold,5
Wheel Bearings,United Kingdom,Healthcare,1/1/15,Nokemi,Gold,7
Wheel Bearings,Italy,Defense,4/1/15,Nokemi,Silver,10
Wheel Bearings,United Kingdom,Healthcare,7/1/15,Nokemi,Gold,3
Brakes,France,Healthcare,10/1/15,Nokemi,Gold,97
Clutches,South East Asia,Heavy Engineering,1/1/15,Nisizu,Gold,108
Planetary Gears,United Kingdom,Trucking,4/1/15,Nisizu,Gold,52
Clutches,Africa,Chemicals,7/1/15,Nisizu,Gold,111
Lift Supports,Africa,Chemicals,1/1/15,Nokemi,Gold,10
Brake Pads,Africa,Chemicals,4/1/15,Nokemi,Silver,4
Lift Supports,Africa,Chemicals,7/1/15,Nokemi,Gold,98
Lift Supports,Africa,Chemicals,10/1/15,Nokemi,Gold,119
Lift Supports,Africa,Chemicals,1/1/15,Nokemi,Silver,103
Clutches,Western United States,Public Sector,10/1/15,Nisizu,Gold,12
Wheel Bearings,France,Public Sector,4/1/15,Nokemi,Gold,1
Brakes,France,Public Sector,7/1/15,DIMAGO,Silver,109
Brakes,United Kingdom,Manufacturing,7/1/15,Nokemi,Gold,16
Wheel Bearings,Middle East,Chemicals,10/1/15,APPLIC IND,Gold,4
Alternators,Middle East,Chemicals,1/1/15,APPLIC IND,Silver,1
Brakes,France,Healthcare,10/1/15,Nokemi,Gold,11
Ball Bearings,Italy,Media,1/1/15,Nokemi,Silver,6
Ball Bearings,Italy,Media,1/1/15,Nisizu,Gold,27
Clutches,Italy,High Tech,4/1/15,BDINC,Gold,29
Wheel Bearings,Africa,Banking,4/1/15,Nokemi,Gold,19
Hybrid Motors,Africa,Banking,7/1/15,BDINC,Gold,2
Clutches,Africa,Banking,10/1/15,BDINC,Silver,23
Clutches,Africa,Banking,7/1/15,Nokemi,Gold,3
Alternators,United Kingdom,Public Sector,4/1/15,Nisizu,Silver,26
Rotor Screws,United Kingdom,Defense,10/1/15,Nokemi,Gold,10
Rotor Screws,United Kingdom,Defense,1/1/15,Nokemi,Silver,51
Belt drives,United Kingdom,Defense,4/1/15,Nokemi,Silver,99
Rotor Screws,United Kingdom,Defense,7/1/15,Nokemi,Gold,17
Wheel Bearings,Germany,Public Sector,7/1/15,Nisizu,Gold,8
Rotor Screws,Germany,Public Sector,10/1/15,Nisizu,Gold,10
Brake Pads,Germany,Public Sector,1/1/15,Nisizu,Silver,85
Ball Bearings,Germany,Public Sector,4/1/15,BERLIN & DRIVE,Gold,117
Alternators,Western United States,Manufacturing,7/1/15,BERLIN & DRIVE,Gold,7
